school_id,dep_id,school_name,department_name,depname_abbr,school_group_my,category_id,category_name,basic_class_rank,basic_preference_score,des_class_rank,new_des_score
2,2272,國立臺灣師範大學,電機工程學系,臺師電機,2,7,工程、製造及營建,111,0.495752,88,361.0237619
8,8202,中原大學,電機工程學系,中原電機,4,7,工程、製造及營建,146,0.317763,188,314.707729
30,30102,長庚大學,電機工程學系,,4,7,工程、製造及營建,149,0.304273,180,317.8365173
150,150132,國立宜蘭大學,電機工程學系,宜蘭電機,3,7,工程、製造及營建,168,0.231705,207,307.189359
34,34092,國立東華大學,電機工程學系,東華電機,3,7,工程、製造及營建,175,0.2155,230,296.4484421
99,99212,國立臺北大學,電機工程學系,臺北電機,2,7,工程、製造及營建,181,0.196017,103,352.8
58,58222,國立暨南國際大學,電機工程學系,暨南電機,3,7,工程、製造及營建,205,0.129597,211,304.6881255
23,23132,國立彰化師範大學,電機工程學系,彰師電機,3,7,工程、製造及營建,214,0.085289,146,333.5324739
33,33122,國立臺南大學,電機工程學系,臺南電機,3,7,工程、製造及營建,239,0.026753,168,322.5255433
21,21162,國立臺灣海洋大學,電機工程學系,海洋電機,3,7,工程、製造及營建,252,-0.001919,142,336.55
151,151092,國立聯合大學,電機工程學系,聯合電機,3,7,工程、製造及營建,253,-0.004565,234,295.1492315
20,20252,輔仁大學,電機工程學系,輔仁電機,4,7,工程、製造及營建,265,-0.053141,260,287.0629082
9,9252,東海大學,電機工程學系,,4,7,工程、製造及營建,270,-0.080081,249,290.2954319
100,100312,國立嘉義大學,電機工程學系,嘉義電機,3,7,工程、製造及營建,307,-0.316369,196,311.097264
101,101182,國立高雄大學,電機工程學系,高雄電機,3,7,工程、製造及營建,317,-0.385068,161,326.0501162
43,43052,中華大學,電機工程學系,中華電機,6,7,工程、製造及營建,333,-0.566137,357,209.6455983
42,42042,大葉大學,電機工程學系,大葉電機,6,7,工程、製造及營建,353,-0.860493,355,211.5315622
40,40212,元智大學,電機工程學系(乙組),元智電機(丙),4,7,工程、製造及營建,264,-0.050616,212,304.4800291
40,40222,元智大學,電機工程學系(丙組),元智電機(乙),4,7,工程、製造及營建,164,0.250776,215,303.6851893
40,40202,元智大學,電機工程學系(甲組),元智電機(甲),4,7,工程、製造及營建,293,-0.187116,193,312.9503625
42,42052,大葉大學,電機工程學系(產學合作組),,6,7,工程、製造及營建,337,-0.596271,366,196.7175079
13,13022,國立交通大學,電機工程學系乙組,,1,7,工程、製造及營建,12,2.340276,6,420.1265589
11,11342,國立清華大學,電機工程學系乙組,清大電機乙,1,7,工程、製造及營建,197,0.15395,9,418.6708233
13,13012,國立交通大學,電機工程學系甲組,,1,7,工程、製造及營建,23,1.930355,3,421.85
11,11332,國立清華大學,電機工程學系甲組,清大電機甲,1,7,工程、製造及營建,47,1.285458,4,421.6
14,14422,淡江大學,電機工程學系電機通訊組,淡江電機電機通訊,4,7,工程、製造及營建,132,0.377102,254,288.822559
14,14412,淡江大學,電機工程學系電機資訊組,淡江電機電機資訊,4,7,工程、製造及營建,122,0.421907,231,295.5078667
14,14432,淡江大學,電機工程學系電機與系統組,淡江電機電機系統,4,7,工程、製造及營建,191,0.164234,221,302.5983445
40,40232,元智大學,電機通訊學院英語學士班,,4,7,工程、製造及營建,321,-0.428308,255,288.5238037
11,11382,國立清華大學,電機資訊學院學士班,,1,7,工程、製造及營建,33,1.553737,7,420.08
8,8152,中原大學,電機資訊學院學士班,中原電資學院,4,7,工程、製造及營建,255,-0.009334,205,307.6050393
2,2252,國立臺灣師範大學,圖文傳播學系,臺師圖文傳播,2,3,社會科學、新聞學及圖書資訊,113,0.471355,144,335.8112598
15,15062,逢甲大學,精密系統設計學士學位學程,逢甲精密系統學程,4,7,工程、製造及營建,314,-0.345984,313,267.7485447
33,33142,國立臺南大學,綠色能源科技學系,臺南綠能,3,7,工程、製造及營建,225,0.061133,219,302.8106326
31,31152,國立臺中教育大學,數位內容科技學系,中教數位內容科技,3,6,資訊通訊科技,155,0.274808,208,307.1443859
32,32232,國立臺北教育大學,數位科技設計學系,北教數位科技,3,2,藝術及人文,94,0.682445,171,322.0185008
33,33102,國立臺南大學,數位學習科技學系,臺南數位學習,3,6,資訊通訊科技,234,0.047776,209,306.8630012
1,1092,國立臺灣大學,數學系,臺大數學,1,5,自然科學、數學及統計,7,2.953707,15,407.6896447
2,2162,國立臺灣師範大學,數學系,臺師數學,2,5,自然科學、數學及統計,67,0.950469,126,342.7358484
4,4052,國立成功大學,數學系,成大數學,1,5,自然科學、數學及統計,79,0.865904,68,373.5657105
23,23042,國立彰化師範大學,數學系,彰師數學,3,5,自然科學、數學及統計,108,0.499624,213,304.4377836
35,35162,臺北市立大學,數學系,北市大數學,3,5,自然科學、數學及統計,118,0.438391,167,322.978677
41,41052,國立中正大學,數學系,中正數學,2,5,自然科學、數學及統計,133,0.366801,143,336.5236607
5,5102,東吳大學,數學系,東吳數學,4,5,自然科學、數學及統計,301,-0.281258,296,274.366547
11,11172,國立清華大學,數學系乙組(應用數學組),,1,5,自然科學、數學及統計,27,1.713304,46,386.9607636
11,11162,國立清華大學,數學系甲組(數學組),,1,5,自然科學、數學及統計,22,1.957255,41,389.7015239
16,16052,國立中央大學,數學系計算與資料科學組,,2,5,自然科學、數學及統計,156,0.274374,100,354.40541
20,20172,輔仁大學,數學系資訊數學組,輔仁數學資訊,4,5,自然科學、數學及統計,250,0.003374,295,274.4372678
16,16052,國立中央大學,數學系數學科學組,,2,5,自然科學、數學及統計,169,0.228451,110,350.7544703
22,22012,國立高雄師範大學,數學系數學組,高師數學系數學,3,5,自然科學、數學及統計,145,0.318897,217,303.2030927
22,22022,國立高雄師範大學,數學系應用數學組,高師數學應數,3,5,自然科學、數學及統計,177,0.213474,191,313.4861756
20,20182,輔仁大學,數學系應用數學組,輔仁數學應數,4,5,自然科學、數學及統計,339,-0.602373,279,279.4370373
14,14302,淡江大學,數學學系數學組,淡江數學數學,4,5,自然科學、數學及統計,224,0.063092,326,257.9330778
21,21052,國立臺灣海洋大學,輪機工程學系能源應用組,海洋輪機能源應用,3,7,工程、製造及營建,204,0.134129,189,314.1935837
21,21062,國立臺灣海洋大學,輪機工程學系動力工程組,海洋輪機動力工程,3,7,工程、製造及營建,261,-0.035895,173,321.1061375
2,2092,國立臺灣師範大學,學習科學學士學位學程,臺師學習科學學程,2,1,教育,131,0.378255,86,362.3370276
1,1312,國立臺灣大學,機械工程學系,臺大機械,1,7,工程、製造及營建,11,2.377842,17,406.6
4,4102,國立成功大學,機械工程學系,成大機械,1,7,工程、製造及營建,54,1.173586,70,372.8
13,13092,國立交通大學,機械工程學系,交大機械工程學,1,7,工程、製造及營建,96,0.637578,49,385.4
3,3162,國立中興大學,機械工程學系,中興機械,2,7,工程、製造及營建,143,0.325407,122,345.4238875
30,30112,長庚大學,機械工程學系,長庚機械工程學,4,7,工程、製造及營建,154,0.278809,229,296.534336
41,41172,國立中正大學,機械工程學系,中正機械工程學,2,7,工程、製造及營建,233,0.049025,145,334.0434599
8,8122,中原大學,機械工程學系,中原機械工程學,4,7,工程、製造及營建,236,0.039168,237,294.1158012
40,40162,元智大學,機械工程學系,元智機械工程學,4,7,工程、製造及營建,243,0.01448,291,274.8965704
151,151012,國立聯合大學,機械工程學系,聯合機械工程學,3,7,工程、製造及營建,285,-0.135791,304,271.8054121
17,17332,中國文化大學,機械工程學系,文化機械工程學,6,7,工程、製造及營建,335,-0.595485,352,213.6938073
43,43062,中華大學,機械工程學系(航空技術組),,6,7,工程、製造及營建,370,-2.66504,343,227.5280443
43,43062,中華大學,機械工程學系(智慧自動化組),,6,7,工程、製造及營建,332,-0.53724,360,203.993468
43,43062,中華大學,機械工程學系(智慧機械組),,6,7,工程、製造及營建,365,-1.327339,359,204.4085962
16,16102,國立中央大學,機械工程學系光機電工程組,中央機械光機,2,7,工程、製造及營建,95,0.658761,80,365.6435449
16,16122,國立中央大學,機械工程學系設計與分析組,中央機械設計分析,2,7,工程、製造及營建,198,0.153526,98,355.9119861
45,45062,義守大學,機械與自動化工程學系,義守機械自動化,6,7,工程、製造及營建,344,-0.699519,346,221.8815784
100,100322,國立嘉義大學,機械與能源工程學系,嘉義機械能源,3,7,工程、製造及營建,316,-0.381324,227,297.961154
15,15012,逢甲大學,機械與電腦輔助工程學系,逢甲機械電腦,4,7,工程、製造及營建,221,0.065256,285,277.1267105
14,14402,淡江大學,機械與機電工程系精密機械組,,4,7,工程、製造及營建,202,0.140844,325,259.8528923
21,21132,國立臺灣海洋大學,機械與機電工程學系,海洋機械機電,3,7,工程、製造及營建,215,0.081047,163,325.4865928
150,150052,國立宜蘭大學,機械與機電工程學系,宜蘭機械機電,3,7,工程、製造及營建,329,-0.501319,307,270.75
14,14392,淡江大學,機械與機電工程學系光機電組,,4,7,工程、製造及營建,209,0.105001,315,266.2343224
23,23122,國立彰化師範大學,機電工程學系,彰師機電工程,3,7,工程、製造及營建,336,-0.595643,172,321.4074954
2,2262,國立臺灣師範大學,機電工程學系,臺師機電工程,2,7,工程、製造及營建,346,-0.775099,104,352.504324
34,34252,國立東華大學,諮商與臨床心理學系,東華諮商臨床心理,3,3,社會科學、新聞學及圖書資訊,161,0.268047,226,298.6194954
13,13152,國立交通大學,應用化學系,交大應用化學,1,5,自然科學、數學及統計,19,2.024531,58,381.35
101,101152,國立高雄大學,應用化學系,高雄應用化學,3,5,自然科學、數學及統計,163,0.260465,178,319.0595552
58,58232,國立暨南國際大學,應用化學系,暨南應用化學,3,5,自然科學、數學及統計,267,-0.055903,256,288.1102642
36,36212,國立屏東大學,應用化學系,屏東應用化學,3,5,自然科學、數學及統計,306,-0.315514,283,277.6011295
18,18223,靜宜大學,應用化學系,靜宜應用化學,6,5,自然科學、數學及統計,331,-0.5329,338,244.29854
100,100262,國立嘉義大學,應用化學系,嘉義應用化學,3,5,自然科學、數學及統計,338,-0.601155,220,302.6403262
58,58242,國立暨南國際大學,應用材料及光電工程學系,暨南應材光電,3,7,工程、製造及營建,218,0.072785,238,293.6160842
36,36242,國立屏東大學,應用物理系光電暨材料組,屏東應物光電材料,3,5,自然科學、數學及統計,172,0.2237,301,272.2205262
36,36232,國立屏東大學,應用物理系物理組,屏東應物物理,3,5,自然科學、數學及統計,124,0.41594,284,277.2976548
35,35142,臺北市立大學,應用物理暨化學系電子物理組,北市大應用物化電物,3,5,自然科學、數學及統計,190,0.164676,159,326.7539591
35,35152,臺北市立大學,應用物理暨化學系應用化學組,北市大應用物化應化,3,5,自然科學、數學及統計,162,0.26552,174,320.5720239
101,101162,國立高雄大學,應用物理學系,高雄應用物理,3,5,自然科學、數學及統計,195,0.157811,195,312.2201369
38,38142,國立臺東大學,應用科學系化學及奈米科學組,臺東應科奈米,3,5,自然科學、數學及統計,248,0.007022,316,265.3224018
38,38152,國立臺東大學,應用科學系應用物理組,臺東應科應物,3,5,自然科學、數學及統計,231,0.054084,318,264.8162626
3,3092,國立中興大學,應用經濟學系,中興應用經濟,2,3,社會科學、新聞學及圖書資訊,312,-0.338222,111,350.7289442
6,6382,國立政治大學,應用數學系,政大應用數學,1,5,自然科學、數學及統計,80,0.858714,89,360.5606038
13,13162,國立交通大學,應用數學系,交大應用數學,1,5,自然科學、數學及統計,89,0.779749,52,384.6455615
38,38102,國立臺東大學,應用數學系,,3,5,自然科學、數學及統計,192,0.161466,287,276.5157669
101,101142,國立高雄大學,應用數學系,高雄應用數學,3,5,自然科學、數學及統計,201,0.141473,202,308.2500922
27,27072,國立中山大學,應用數學系,中山應用數學,2,5,自然科學、數學及統計,282,-0.113352,106,352.2519834
36,36222,國立屏東大學,應用數學系,屏東應用數學,3,5,自然科學、數學及統計,284,-0.125098,253,289.3187239
8,8012,中原大學,應用數學系,中原應用數學,4,5,自然科學、數學及統計,296,-0.2134,267,284.6107119
33,33182,國立臺南大學,應用數學系,臺南應用數學,3,5,自然科學、數學及統計,303,-0.291477,236,294.1363981
100,100272,國立嘉義大學,應用數學系,嘉義應用數學,3,5,自然科學、數學及統計,318,-0.399523,271,281.5282243
17,17102,中國文化大學,應用數學系,文化應用數學,6,5,自然科學、數學及統計,352,-0.843327,345,222.2625586
34,34012,國立東華大學,應用數學系數學科學組,東華應用數學科學,3,5,自然科學、數學及統計,228,0.056837,289,276.0981553
3,3152,國立中興大學,應用數學系數據科學與計算組,中興應數數據科學,2,5,自然科學、數學及統計,242,0.014727,135,338.2862481
3,3152,國立中興大學,應用數學系應用數學組,中興應數應用數學,2,5,自然科學、數學及統計,144,0.320537,139,336.7111783
15,15192,逢甲大學,環境工程與科學學系,逢甲環境工程科學,4,7,工程、製造及營建,300,-0.252205,298,273.8508885
4,4192,國立成功大學,環境工程學系,成大環境工程,1,7,工程、製造及營建,43,1.359116,91,359.5
3,3182,國立中興大學,環境工程學系,中興環境工程,2,7,工程、製造及營建,129,0.395959,147,333.0747746
150,150072,國立宜蘭大學,環境工程學系,宜蘭環境工程,3,7,工程、製造及營建,159,0.269918,290,275.1897137
8,8142,中原大學,環境工程學系,中原環境工程,4,7,工程、製造及營建,220,0.06903,303,271.9522822
51,51482,長榮大學,環境與食安檢驗學程(環檢組),,6,7,工程、製造及營建,366,-1.362646,353,213.5972323
1,1352,國立臺灣大學,醫學工程學系,臺大醫學工程,1,7,工程、製造及營建,99,0.583325,18,406.05
20,20262,輔仁大學,醫學資訊與創新應用學位學程,,4,6,資訊通訊科技,210,0.103361,288,276.25
26,26202,中山醫學大學,醫學資訊學系,中山醫醫學資訊,4,9,醫藥衛生及社會福利,157,0.272212,204,307.678015
26,26132,中山醫學大學,醫學應用化學系,中山醫醫學應化,4,5,自然科學、數學及統計,216,0.079612,179,318.0484412
42,42452,大葉大學,醫療器材設計與材料學位學程,,6,7,工程、製造及營建,358,-1.052249,370,184.9589382
7,7162,高雄醫學大學,醫藥暨應用化學系應用化學組,高醫醫藥應化應化,4,5,自然科學、數學及統計,128,0.406533,166,323.5975193
42,42342,大葉大學,藥用植物保健系(中藥保健組),,6,9,醫藥衛生及社會福利,362,-1.190709,369,189.3532959
15,15022,逢甲大學,纖維與複合材料學系,逢甲纖維複合材料,4,7,工程、製造及營建,325,-0.472015,333,254.7284352
